sample_idx,original_prediction,baseline_prediction,predicted_class,r2_mean,r2_std,deletion_auc_positive,insertion_auc_positive,gap_auc_positive,n_positive_segments,error
201,1.0,0.0084176491945981,1,-0.6612015598068696,0.5875535213023749,0.0882215088376291,0.9708358119515812,0.8826143031139521,17,
202,0.9992040991783142,0.0084176491945981,1,-0.0787452673922739,0.2494594053463433,0.0262948567923379,0.9724818860229693,0.9461870292306312,19,
203,0.0075969630852341,0.0084176491945981,0,0.1028301226984165,0.1647319052410414,0.0079675763845443,0.0079750739969313,7.49761238694191e-06,2,
204,0.9999984502792358,0.0084176491945981,1,-0.5169420246907376,0.3672906442867267,0.0263157511125984,0.8750230922902885,0.84870734117769,19,
205,0.1291196048259735,0.0084176491945981,0,-1.3378552072540817,0.7822115982783588,0.8473880290985109,0.0022966155125904,-0.8450914135859204,14,
206,0.0065495017915964,0.0084176491945981,0,0.5579501706729321,0.0632433257299461,0.0163070113014648,0.0047760177677606,-0.0115309935337042,17,
207,0.0066591426730155,0.0084176491945981,0,-11.104025816460654,17.973332955414232,0.5032798859633897,0.0015816414961591,-0.5016982444672305,19,
208,0.0091450912877917,0.0084176491945981,0,0.4044792332508866,0.1481967117138585,0.0148159348671989,0.0068001561199447,-0.0080157787472541,14,
209,1.0,0.0084176491945981,1,-0.3650583017099062,0.3107042227178859,0.0951588816701169,0.8798143513316365,0.7846554696615197,21,
210,0.9952415227890016,0.0084176491945981,1,-0.2648184340752587,0.5932442009213612,0.0261907276675364,0.7953223782150369,0.7691316505475005,19,
211,0.0083044692873954,0.0084176491945981,0,0.199765302651359,0.1207849163959844,0.0101494497309128,0.0072167637602736,-0.0029326859706391,6,
212,0.9675046801567078,0.0084176491945981,1,-1.0412661264517389,0.5146093673669465,0.3811598667719711,0.9596596757570904,0.5784998089851192,18,
213,0.995971977710724,0.0084176491945981,1,-0.6389614903464602,0.8054310981187921,0.0431600217905904,0.7471991933005697,0.7040391715099793,17,
214,0.0082682110369205,0.0084176491945981,0,0.3291433034089219,0.079962099918411,0.0088708875700831,0.0079140760935842,-0.0009568114764988,2,
215,0.9999996423721312,0.0084176491945981,1,-1.0362539358315588,0.2943904761407782,0.0278233572466087,0.9722442262702518,0.944420869023643,18,
216,0.0074850646778941,0.0084176491945981,0,0.4005668047273557,0.0973446896300607,0.0163612170635085,0.0044352907785459,-0.0119259262849625,19,
217,0.0071764402091503,0.0084176491945981,0,-3.837736835919963,4.105297374505202,0.3135838515894568,0.0686609507740839,-0.2449229008153728,23,
218,1.0,0.0084176491945981,1,-0.8592453209888322,0.3764406077594475,0.0227464495193352,0.97746403650804,0.9547175869887048,22,
219,0.00825463142246,0.0084176491945981,0,0.2678557026829898,0.0936311260993885,0.0117759900943686,0.0066875041617701,-0.0050884859325985,12,
220,0.0079732974991202,0.0084176491945981,0,0.0799292591210758,0.074443091507733,0.0093036882047142,0.0074942473189107,-0.0018094408858035,7,
221,0.0083443121984601,0.0084176491945981,0,0.2383679976747311,0.1032878801307359,0.0143293776782229,0.0059723733575083,-0.0083570043207146,16,
222,0.0270766485482454,0.0084176491945981,0,-0.6951331969949035,0.3930644508721252,0.9675691008567808,0.0669612490806528,-0.9006078517761281,15,
223,0.0118106044828891,0.0084176491945981,0,-3.289177063821052,4.335312699935858,0.650928581266531,0.0110381819706942,-0.6398903992958367,14,
224,0.0079451613128185,0.0084176491945981,0,0.3209362623947603,0.064737366519732,0.0115105249834331,0.0061816945248706,-0.0053288304585624,11,
225,0.9741031527519226,0.0084176491945981,1,-0.444020214738798,0.2573301966311617,0.0270584237282808,0.9724560446209378,0.945397620892657,18,
226,0.9999947547912598,0.0084176491945981,1,-1.3974692719714414,0.6444476956419063,0.0277776320795576,0.8024749309853935,0.7746972989058358,18,
227,0.0088126705959439,0.0084176491945981,0,0.3205856906775398,0.1484982608258094,0.0120732652023434,0.0063366644084453,-0.0057366007938981,10,
228,0.999996304512024,0.0084176491945981,1,-0.2896695391259585,0.4956964800353307,0.0249999189342578,0.9687285512685776,0.9437286323343196,20,
229,0.0077389138750731,0.0084176491945981,0,-7.4074771941453905,10.375788191412695,0.1180028837612446,0.0051740264136563,-0.1128288573475883,17,
230,0.9999939203262328,0.0084176491945981,1,-0.3119698048860501,0.4984026655125279,0.0317079922987656,0.8507298681720653,0.8190218758732997,17,
231,0.9999790191650392,0.0084176491945981,1,-0.5998242789960053,0.6157385807735356,0.0621883334287976,0.9589599172274272,0.8967715837986296,18,
232,0.9994341731071472,0.0084176491945981,1,-1.0025715037110632,0.8136874384438727,0.0674111314837775,0.9631256623701616,0.895714530886384,22,
233,0.0082859499379992,0.0084176491945981,0,-0.0320480575595093,0.1564243020293441,0.7939682770520449,0.0014615206006914,-0.7925067564513534,18,
234,0.007786454167217,0.0084176491945981,0,0.1964103416354011,0.1087054199819665,0.0101842198520898,0.0073016759008169,-0.0028825439512729,10,
235,1.0,0.0084176491945981,1,-0.332074401988251,0.3217848255178199,0.0418494382971856,0.973905594725358,0.9320561564281722,19,
236,0.0087217334657907,0.0084176491945981,0,0.3177251443943415,0.1996124315057678,0.0114966552704572,0.0068920587189495,-0.0046045965515077,10,
237,0.0078941350802779,0.0084176491945981,0,-0.0412770792946802,0.0794704291468008,,,,0,
238,0.0081412643194198,0.0084176491945981,0,0.0998922834037033,0.1045717969995095,0.008917586877942,0.0077458145096898,-0.0011717723682522,3,
239,0.0076914932578802,0.0084176491945981,0,-0.7404964123651897,0.8722585442159819,0.0393861102109605,0.0163895377084951,-0.0229965725024654,22,
240,0.0085474289953708,0.0084176491945981,0,0.2731965379165448,0.1256063819473466,0.0125308129160354,0.0060153525555506,-0.0065154603604848,12,
241,1.0,0.0084176491945981,1,-1.018232980633428,0.5588537106961451,0.5428407248619943,0.969013050198555,0.4261723253365607,16,
242,0.0068411426618695,0.0084176491945981,0,-0.7059127292258375,1.2379875298146144,0.0375525917237003,0.0080198925210251,-0.0295326992026751,21,
243,0.0196814313530921,0.0084176491945981,0,-7.521094563134203,7.914132724412291,0.1390543562463588,0.0059089588790407,-0.1331453973673181,18,
244,0.0159485377371311,0.0084176491945981,0,-0.0493392578953212,0.224853203145703,0.8702089470975539,0.0014054523061124,-0.8688034947914415,17,
245,0.0135282604023814,0.0084176491945981,0,-0.2519091636422498,0.3696453138603358,0.7483293686938637,0.0064846821581287,-0.741844686535735,17,
246,1.0,0.0084176491945981,1,-0.8815779873713993,0.5055431308182231,0.0744918914777917,0.9259819090366364,0.8514900175588447,21,
247,0.9999998807907104,0.0084176491945981,1,-0.2295083038044442,0.3397794200712454,0.0294288068055958,0.96557120365255,0.9361423968469542,17,
248,0.0074435304850339,0.0084176491945981,0,0.4251362022737611,0.2068082984780469,0.0242716179345734,0.0050844188954215,-0.0191871990391518,16,
249,0.0082715433090925,0.0084176491945981,0,-11.262575423369912,19.17391859895278,0.2886954859364778,0.0137773637194186,-0.2749181222170592,20,
250,0.0102846696972846,0.0084176491945981,0,-0.1284466481820979,0.3500645663442023,0.9287223797291516,0.0015273731760402,-0.9271950065531116,16,
251,0.0084156226366758,0.0084176491945981,0,-0.607171004351988,0.3947628328194363,0.975214576179331,0.1617654652165431,-0.8134491109627879,22,
252,1.0,0.0084176491945981,1,-0.6767032988170747,0.3982908447959795,0.0333345978985865,0.9002807301158706,0.8669461322172841,15,
253,0.951107919216156,0.0084176491945981,1,-0.4158888749776945,0.3858197899303998,0.0238667803650517,0.9289159835981472,0.9050492032330952,21,
254,0.0111024007201194,0.0084176491945981,0,-0.8746752828032814,0.4498253482138348,0.8669968337258872,0.0697016907198464,-0.7972951430060408,17,
255,0.0078417900949716,0.0084176491945981,0,0.2060314290275879,0.0829509993818152,0.0096191811996201,0.0077349133013437,-0.0018842678982764,6,
256,0.997569501399994,0.0084176491945981,1,-0.9578634721669838,0.5185849880869354,0.0356697544663607,0.9290106104952948,0.8933408560289341,14,
257,1.0,0.0084176491945981,1,-0.8836288998611505,0.6868711357359725,0.0354881809922216,0.9690097719430923,0.9335215909508708,16,
258,0.0080668311566114,0.0084176491945981,0,-0.066417205741275,0.1211578643437437,0.0081884935498237,0.0082938987761735,0.0001054052263498,1,
259,0.9993475079536438,0.0084176491945981,1,-860.8653836367906,1912.28571940802,0.9156518929144916,0.7662526678074809,-0.1493992251070106,17,
260,0.0090166442096233,0.0084176491945981,0,0.6703965931584552,0.0951293504514258,0.0167576961896636,0.0052262478169392,-0.0115314483727243,11,
261,0.9999994039535522,0.0084176491945981,1,-0.5641382970576,0.6019051136759612,0.0238174523739352,0.9287722395910394,0.9049547872171042,21,
262,0.0118675716221332,0.0084176491945981,0,-21.571231263772468,32.55759694766095,0.076841765968129,0.0047611314628738,-0.0720806345052551,20,
263,0.9999991655349731,0.0084176491945981,1,-0.7346320742883199,0.7544805404344719,0.0652154192645836,0.9784438610076904,0.9132284417431068,23,
264,0.0078436117619276,0.0084176491945981,0,-0.707644016929807,0.4956631225256399,0.8475654456568391,0.0010273334412349,-0.8465381122156042,19,
265,1.0,0.0084176491945981,1,-0.2482677108625234,0.5116474542067116,0.0291430393074583,0.9252110421657562,0.8960680028582978,20,
266,0.0264339987188577,0.0084176491945981,0,-0.5608546404027874,0.6446129779233345,0.0360337515672047,0.0055372462918361,-0.0304965052753686,15,
267,0.0090179610997438,0.0084176491945981,0,0.2979618475591984,0.1373486406909197,0.0225841586361639,0.0048017876397352,-0.0177823709964286,16,
268,0.0069951810874044,0.0084176491945981,0,-5.408290782418911,5.27162437840498,0.7748357904686902,0.1478625506861135,-0.6269732397825767,24,
269,0.0096094971522688,0.0084176491945981,0,-0.4273289988739016,0.425555531266205,0.9278761939042144,0.0512289547288593,-0.876647239175355,18,
270,0.9978546500205994,0.0084176491945981,1,-0.6383633324473175,0.5770454120721744,0.0555944416432435,0.8998924760442031,0.8442980344009595,19,
271,0.008765123784542,0.0084176491945981,0,-1.2963315702423448,2.330705055673596,0.905433029132454,0.0029448590759602,-0.9024881700564936,19,
272,0.0203234180808067,0.0084176491945981,0,-1.2337258904044617,0.8854759461234127,0.7211663633146707,0.0020821878676529,-0.7190841754470177,17,
273,1.0,0.0084176491945981,1,-0.8260684469621135,0.8242900992810459,0.1611931304150725,0.9669294039408366,0.805736273525764,15,
274,1.0,0.0084176491945981,1,-0.7098434831713056,0.2262455937789441,0.3042269423271719,0.975210440158844,0.670983497831672,20,
275,0.0092056253924965,0.0084176491945981,0,-0.3206842501047011,0.3744446239919544,0.8666149526834487,0.0126834330330893,-0.8539315196503593,14,
276,0.99996018409729,0.0084176491945981,1,-0.4301418593935182,0.2491569421404791,0.2284130374590555,0.900462683973213,0.6720496465141574,15,
277,1.0,0.0084176491945981,1,-0.9606486411670933,0.2689221742136369,0.4964130142740427,0.9739057264829936,0.4774927122089509,19,
278,0.0095169143751263,0.0084176491945981,0,-0.6229561317284297,0.6847175152393072,0.8668895195134811,0.0730090942013595,-0.7938804253121216,18,
279,0.014389332383871,0.0084176491945981,0,-0.364586075376235,0.3664300498254951,0.7876948052469422,0.016196639771806,-0.7714981654751362,17,
280,0.009356141090393,0.0084176491945981,0,0.421693283166496,0.0963149306118646,0.0115927619238694,0.0068749513787527,-0.0047178105451166,6,
281,1.0,0.0084176491945981,1,-0.8509812179116109,0.3240317090207796,0.0676494064675732,0.9320094910534944,0.8643600845859213,22,
282,0.9957066178321838,0.0084176491945981,1,-0.4609759863643018,0.4529078917357023,0.0823796114312767,0.9277249565720558,0.8453453451407791,25,
283,0.0085391215980052,0.0084176491945981,0,-0.0551042678982388,0.1230821468445657,0.0135548401934405,0.0089171087214102,-0.0046377314720302,12,
284,0.0096077509224414,0.0084176491945981,0,-1.043170712815504,0.2681554933992595,0.5985050425864755,0.4844732832629234,-0.1140317593235521,20,
285,0.9999998807907104,0.0084176491945981,1,-1.7772364265359202,1.4817523413608775,0.1666530305778603,0.9762466010593231,0.8095935704814629,21,
286,0.010280986316502,0.0084176491945981,0,-0.6965019987223073,0.4393718581471674,0.7865275177690718,0.0515090758239643,-0.7350184419451075,18,
287,0.3965368568897247,0.0084176491945981,0,-1.3159448374393434,1.7836494982222644,0.9845658093690872,0.0014882805846273,-0.98307752878446,20,
288,0.0079298801720142,0.0084176491945981,0,0.2377143069199333,0.0843992458898277,0.0088181793689727,0.0076211711857467,-0.0011970081832259,4,
289,0.3957059383392334,0.0084176491945981,0,-0.467798581728062,0.3478097801716293,0.959406931291927,0.0110035008919856,-0.9484034303999412,22,
290,0.00754528446123,0.0084176491945981,0,-0.6688740781513907,0.6609154902021547,0.2956248345629622,0.010889558509613,-0.2847352760533491,12,
291,0.0157206542789936,0.0084176491945981,0,-0.6974742855498108,0.5051089680719945,0.582926918329163,0.0332754493521695,-0.5496514689769934,11,
292,0.999991774559021,0.0084176491945981,1,-0.498043725372321,0.5260789081823773,0.1723670102425005,0.9618622156289908,0.7894952053864903,13,
293,0.007637423928827,0.0084176491945981,0,-0.6845360724601057,0.7553639098760327,0.0567459989605205,0.0088221185973712,-0.0479238803631493,21,
294,1.0,0.0084176491945981,1,-0.7524506326900913,0.6101092420935347,0.0343706510958283,0.8860571442970209,0.8516864932011925,21,
295,1.0,0.0084176491945981,1,-0.5256363392172146,0.60154359117957,0.0789497433186888,0.9221737008345754,0.8432239575158865,19,
296,0.9898936152458192,0.0084176491945981,1,-1.1782177067372308,1.0680747034022298,0.1944180212387981,0.9774639118801464,0.7830458906413482,22,
297,0.0275518670678138,0.0084176491945981,0,-6.242402716229032,10.846823855837226,0.5872053076677461,0.0044829740791636,-0.5827223335885825,17,
298,0.0084037259221076,0.0084176491945981,0,0.1476990531268491,0.1813932134361618,0.0140397053078881,0.0065952741674014,-0.0074444311404866,14,
299,0.0081703877076506,0.0084176491945981,0,-0.1090535070746548,0.2278930438999493,,,,0,
300,0.010624594986438751,0.008417649194598198,0,-1.3307660899888458,0.8698350127004226,0.283121274660031,0.017447309731505815,-0.2656739649285252,15,
301,0.9999779462814331,0.008417649194598198,1,-1.0456893437493142,0.663217623710672,0.12435905252641533,0.9583380421002706,0.8339789895738553,12,
302,0.00981017854064703,0.008417649194598198,0,0.3268964005031235,0.07156771861274187,0.018391710634414967,0.006617022678256034,-0.011774687956158932,13,
303,0.0064070685766637325,0.008417649194598198,0,-1.4509275199256455,1.889523483221234,0.6136639884540013,0.0011645008806746254,-0.6124994875733266,14,
304,0.999983549118042,0.008417649194598198,1,-0.575722504371087,0.7970487086986181,0.19230661945277738,0.9433909677542174,0.75108434830144,13,
305,0.00983767956495285,0.008417649194598198,0,-6.614987255965777,11.215563045526402,0.35243209045646445,0.00508184265345335,-0.3473502478030111,14,
306,0.008117779158055782,0.008417649194598198,0,-4.339034225676375,7.843545096881072,0.014632418596496184,0.006789475368956725,-0.007842943227539458,12,
307,0.9998775720596313,0.008417649194598198,1,-0.4081053635334289,0.3294880344644186,0.02090045531985205,0.9334110805842405,0.9125106252643884,24,
308,0.08649750053882599,0.008417649194598198,0,-0.4955853855163152,0.4608106128820794,0.6652238804560442,0.005985725403521568,-0.6592381550525226,13,
309,0.01796765625476837,0.008417649194598198,0,-0.9442173268918929,0.9687435416073156,0.7101178442438444,0.01935383244805659,-0.6907640117957878,12,
310,0.8884986639022827,0.008417649194598198,1,-0.6525391933930363,0.44068664801259577,0.028480334510856086,0.76066325744614,0.732182922935284,16,
311,0.007090285886079073,0.008417649194598198,0,-1.5782948779871082,1.0715767499785926,0.5687238903483376,0.09809800569200888,-0.4706258846563287,16,
312,0.007995392195880413,0.008417649194598198,0,0.3437188687549469,0.09719981339759275,0.010054880939424037,0.0071050689555704595,-0.0029498119838535777,5,
313,1.0,0.008417649194598198,1,-0.4053734069306797,0.45919083520253773,0.02432041334320369,0.9287699904026729,0.9044495770594693,21,
314,0.07674307376146317,0.008417649194598198,0,-0.4169034437374915,0.5300690748045642,0.9742109643088447,0.11114457084072961,-0.8630663934681151,18,
315,0.014131061732769012,0.008417649194598198,0,-0.9426422015587296,0.338336666198656,0.8785158753395083,0.13258477759857976,-0.7459310977409285,15,
316,0.007255688775330782,0.008417649194598198,0,0.6907814152182735,0.04127944898835121,0.01565407921693155,0.004853650794497558,-0.010800428422433991,14,
317,0.010980384424328804,0.008417649194598198,0,-1.0071631441936397,0.2836700806569583,0.4876935741631314,0.011411983839934692,-0.4762815903231967,16,
318,0.9357205033302307,0.008417649194598198,1,-0.6258295065720354,0.5422784194094753,0.0823069028556359,0.9068635581352282,0.8245566552795923,16,
319,0.008889821358025074,0.008417649194598198,0,0.4728821979293826,0.15498966517989873,0.013364979150620373,0.006301776971668006,-0.007063202178952367,11,
320,0.4136177897453308,0.008417649194598198,0,-0.11099648765421019,0.34707384719653084,0.9835775030983819,0.00023382358873883882,-0.9833436795096431,18,
321,0.008053484372794628,0.008417649194598198,0,0.021186020545040263,0.09130952898793328,,,,0,
322,0.008579950779676437,0.008417649194598198,0,-0.04517508337942413,0.05719103308808274,,,,0,
323,0.008114347234368324,0.008417649194598198,0,0.3773178523681426,0.09355048879057776,0.009065723046660423,0.007782175516088803,-0.00128354753057162,3,
324,0.010625437833368778,0.008417649194598198,0,0.3652184358992022,0.07843064084492678,0.023757462280199808,0.0036084232851862903,-0.020149038995013517,17,
325,0.9999998807907104,0.008417649194598198,1,-0.8968924167436885,0.7939926553585446,0.14705869380165548,0.9708143227240618,0.8237556289224063,17,
326,0.9999983310699463,0.008417649194598198,1,-0.44126298535331115,0.5184602932087053,0.026361314184301623,0.9062948285504,0.8799335143660983,19,
327,1.0,0.008417649194598198,1,-0.4273108230200882,0.32050715298671284,0.3809413727655342,0.9763408189728147,0.5953994462072805,21,
328,0.9996920824050903,0.008417649194598198,1,-0.7350834077710697,0.44647614076051095,0.1612215196026991,0.9708358119515812,0.809614292348882,17,
329,0.4347475469112396,0.008417649194598198,0,-1.4257057070921686,0.6418622160357429,0.8111507829866911,0.0002229770940193463,-0.8109278058926718,19,
330,0.008497849106788635,0.008417649194598198,0,-14.337519662926104,29.196397288856975,0.11648267606163726,0.008925554835621049,-0.10755712122601621,17,
331,0.0130107207223773,0.008417649194598198,0,-0.47646816042362977,0.41681753192419974,0.05894079420934705,0.0049614704570130385,-0.05397932375233401,17,
332,0.09032195061445236,0.008417649194598198,0,-0.6983974153805761,0.3428910477133589,0.7634738540420166,0.00046530094263849046,-0.7630085530993781,13,
333,0.010459299199283123,0.008417649194598198,0,-0.8214995066252243,0.4041975213739876,0.7654131040686654,0.022342772090009278,-0.7430703319786561,21,
334,0.16353951394557953,0.008417649194598198,0,-1.5747620617581437,1.1427695140963683,0.9739865760008494,0.33776191691516844,-0.6362246590856809,18,
335,1.0,0.008417649194598198,1,-0.8745125841873129,0.5971653200952979,0.035714326234326625,0.7512430365263111,0.7155287102919845,14,
336,0.007713605184108019,0.008417649194598198,0,0.11490825282700678,0.22372389434066722,0.019042698323334516,0.0069736291801458915,-0.012069069143188624,19,
337,0.012460004538297653,0.008417649194598198,0,-0.5115827595245435,0.4356094585925265,0.9351433547479766,0.23158386265940104,-0.7035594920885756,21,
338,0.9999983310699463,0.008417649194598198,1,-0.5056971020945864,0.37702375281766815,0.29545440457086647,0.9329289414665916,0.6374745368957251,22,
339,1.0,0.008417649194598198,1,-0.48741632105097465,0.33343946922525747,0.07931796869410103,0.9739057264829937,0.8945877577888927,19,
340,0.007776089943945408,0.008417649194598198,0,-5.25782573563308,7.940863064885839,0.4230810006296164,0.01272203332107318,-0.4103589673085432,19,
341,0.04302284121513367,0.008417649194598198,0,-0.5640033407519207,0.3065829169367443,0.9079170889324613,0.3580590346828103,-0.549858054249651,18,
342,0.9999998807907104,0.008417649194598198,1,-0.8555140883960306,0.4334678923531039,0.9358192261527566,0.9604029725579655,0.024583746405208884,17,
343,1.0,0.008417649194598198,1,-0.8676945720325643,0.48192842967718436,0.3946513470855239,0.8844631373098022,0.4898117902242783,19,
344,0.008290790021419525,0.008417649194598198,0,0.4893581709870164,0.10762956375155229,0.023616229040691487,0.005347816416850457,-0.018268412623841032,13,
345,0.008429039269685745,0.008417649194598198,0,-0.5134006543775917,0.7859221740876213,0.4093679968561781,0.006462324288134512,-0.40290567256804355,19,
346,1.0,0.008417649194598198,1,-0.5848968614275568,0.24941169632282623,0.09606338578975473,0.9708086743074305,0.8747452885176757,17,
347,1.0,0.008417649194598198,1,-1.2361066586776221,0.41979716247512905,0.1160414373215256,0.8130278603972069,0.6969864230756813,14,
348,0.00866258516907692,0.008417649194598198,0,-0.5175522594928064,0.6818548704461461,0.037427652083958186,0.00970432043929274,-0.027723331644665446,24,
349,0.01369834691286087,0.008417649194598198,0,-5.57544094900114,8.321370374388954,0.3672666067723185,0.013614254829008132,-0.35365235194331035,16,
350,0.9999885559082031,0.008417649194598198,1,-0.6524041147521982,0.51434359422961,0.0923629477620396,0.805911952649088,0.7135490048870484,18,
351,0.9999240636825562,0.008417649194598198,1,-0.8759737903785695,0.3964973513095355,0.025059084512821083,0.8753506387001835,0.8502915541873624,20,
352,0.8994002342224121,0.008417649194598198,1,-0.9263114102121163,0.5699605805312186,0.27997061437511916,0.907278352133606,0.6273077377584868,23,
353,0.011611652560532093,0.008417649194598198,0,-0.3617088978264534,0.2954803841794099,0.558205909893981,0.003886806870078934,-0.5543191030239021,14,
354,0.010372864082455635,0.008417649194598198,0,-0.6163242603763097,0.375542836386031,0.7441549982177094,0.0032659346736510775,-0.7408890635440583,16,
355,0.008580563589930534,0.008417649194598198,0,-0.46405776718626707,0.7519300966994463,0.03232321944087744,0.009168282453902065,-0.023154936986975374,20,
356,0.009820893406867981,0.008417649194598198,0,-0.546644571662249,0.4823120251474207,0.6584662434955438,0.034701048263481686,-0.6237651952320622,21,
357,0.014025718905031681,0.008417649194598198,0,-4.299093122872843,3.027954305706953,0.33169726833053254,0.01229958307078999,-0.31939768525974255,23,
358,1.0,0.008417649194598198,1,-0.46458780729339233,0.30353163218361934,0.17979348249698196,0.9549258622256193,0.7751323797286374,11,
359,1.0,0.008417649194598198,1,-1.14014757836919,0.922762520114619,0.09090902046723796,0.9315057667818937,0.8405967463146558,22,
360,0.9999996423721313,0.008417649194598198,1,-0.553908768791783,0.33101773167022297,0.03236622826947318,0.9696311166411952,0.937264888371722,19,
361,0.010046088136732578,0.008417649194598198,0,-1.0934214852904247,1.2048166485664284,0.4952851126068517,0.017903169617056847,-0.47738194298979486,19,
362,0.007790208328515291,0.008417649194598198,0,0.23004078426555993,0.14530796542767074,0.014916836491061581,0.0063951525888923146,-0.008521683902169267,18,
363,0.006465225946158171,0.008417649194598198,0,-116.95334412143788,221.71984085706956,0.7222648142886005,0.027005601037097603,-0.6952592132515029,19,
364,0.9255394339561462,0.008417649194598198,1,-1.0478713603344796,1.1109578051385318,0.9406036313842325,0.833050839822082,-0.10755279156215058,17,
365,0.010290165431797504,0.008417649194598198,0,-23.466667055070136,52.22073939234581,0.893920859321952,0.042149322462916756,-0.8517715368590352,14,
366,0.013688080944120884,0.008417649194598198,0,-0.7288218513906713,0.16501945196316098,0.6904924667495139,0.10863331412239113,-0.5818591526271228,17,
367,0.009885772131383419,0.008417649194598198,0,-0.43143862666232524,0.4337861278708586,0.34672495484766036,0.02001466358908349,-0.32671029125857687,18,
368,0.00800542812794447,0.008417649194598198,0,0.6214380882124496,0.12968665734695542,0.010936414024659566,0.006660130606698139,-0.004276283417961427,7,
369,0.008303824812173843,0.008417649194598198,0,0.2074462122332043,0.16633484211283073,0.014412766438908875,0.0072569392214063555,-0.0071558272175025195,16,
370,0.008260597474873066,0.008417649194598198,0,0.06131704458726284,0.13531658096483637,0.009091939078643918,0.007806799141690135,-0.001285139936953783,4,
371,0.6257588863372803,0.008417649194598198,1,-0.3961554908662187,0.38040372465117644,0.019272230081108267,0.9515380964559668,0.9322658663748585,17,
372,0.013071762397885323,0.008417649194598198,0,-0.044056298591072005,0.22642215752844783,0.033804733539000154,0.006923065695445985,-0.02688166784355417,16,
373,0.9746784567832947,0.008417649194598198,1,-0.7833339712219811,0.34902858043763957,0.14324151986807235,0.9738138757253948,0.8305723558573225,19,
374,1.0,0.008417649194598198,1,-0.43762715862288265,0.43154127480068416,0.14034762308138718,0.9784438610076904,0.8380962379263033,23,
375,0.00836305133998394,0.008417649194598198,0,-328.2908928773816,309.6972862346387,0.8073243218857575,0.01636705101084183,-0.7909572708749157,17,
376,0.008031336590647697,0.008417649194598198,0,-5.538400334722208,10.66649657529846,0.01751617611827035,0.007618621824995467,-0.009897554293274883,19,
377,0.008188060484826565,0.008417649194598198,0,-0.8208513128466025,0.7378242999761445,0.025810378312598914,0.008353541197720915,-0.017456837114878,16,
378,1.0,0.008417649194598198,1,-0.6429581451473523,0.2756911914411411,0.028068316608874332,0.9724560446209378,0.9443877280120635,18,
379,0.9999896287918091,0.008417649194598198,1,-0.5428529274658193,0.3196971882834236,0.37816507791869636,0.9748250991106033,0.596660021191907,20,
380,0.008928772062063217,0.008417649194598198,0,-3.7462576635665066,4.449360632755407,0.08556593116372824,0.016778150550089778,-0.06878778061363847,20,
381,0.008254888467490673,0.008417649194598198,0,-0.009169942733329207,0.04513117548583352,0.008644649758934975,0.008197099901735783,-0.00044754985719919205,2,
382,0.3489076793193817,0.008417649194598198,0,-0.7748441956300798,1.3743608119444644,0.9808484105502857,0.17672119584040774,-0.8041272147098779,17,
383,0.007837817072868347,0.008417649194598198,0,0.35223388471346306,0.07341181559560996,0.010241634005473718,0.00689153362893396,-0.0033501003765397585,9,
384,0.0095440112054348,0.008417649194598198,0,-0.8259912542004887,0.5402327145878402,0.8936478357229914,0.14040754273966222,-0.7532402929833293,14,
385,0.007983952760696411,0.008417649194598198,0,-2.271192781926927,1.6442563877058138,0.6284345805438027,0.011546468646782968,-0.6168881118970198,18,
386,0.9999997615814209,0.008417649194598198,1,-0.5273973291967022,0.47858449622392685,0.02382921537138115,0.9287718376144767,0.9049426222430955,21,
387,0.009457104839384556,0.008417649194598198,0,-0.1602786117428266,0.3136694602785702,0.02495307073389229,0.006800252503078235,-0.018152818230814056,19,
388,0.9960739612579346,0.008417649194598198,1,-0.6753814248240595,0.5701565530509232,0.6353898102935068,0.8072637386309605,0.17187392833745363,21,
389,0.008533523418009281,0.008417649194598198,0,-0.030996548328031448,0.04146300552197665,,,,0,
390,0.9923449158668518,0.008417649194598198,1,-0.22168174993364237,0.15994061393448236,0.03101390716679306,0.9647632837295532,0.9337493765627601,16,
391,0.9999948740005493,0.008417649194598198,1,-1.0572891377995246,0.8568371272507587,0.8948317985785634,0.9197056827527519,0.024873884174188454,19,
392,0.9999996423721313,0.008417649194598198,1,-0.4534059280919925,0.5215522456244389,0.029424365906204595,0.9689598644480986,0.939535498541894,17,
393,0.045977577567100525,0.008417649194598198,0,-1.049223600819737,0.9769166298368773,0.806952927261591,0.015235975727250661,-0.7917169515343403,16,
394,0.7327257394790649,0.008417649194598198,1,-0.4508407667233353,0.35257246694567046,0.13733971994580063,0.9233848750591278,0.7860451551133272,16,
395,0.00823446549475193,0.008417649194598198,0,-3.1764368355314945,4.625040251228545,0.015102592180483043,0.008337454142747447,-0.006765138037735596,16,
396,0.010173844173550606,0.008417649194598198,0,-1.5804062438654527,2.3499569346522096,0.03162186176826557,0.006069374146560828,-0.025552487621704742,15,
397,0.008672003634274006,0.008417649194598198,0,-1.8047968337786142,1.9472952856312975,0.3750935261578936,0.01046219000004624,-0.3646313361578474,19,
398,0.01562539115548134,0.008417649194598198,0,-0.611890834869706,0.40971023886191854,0.8868200370953196,0.4074356770752708,-0.47938436002004886,21,
399,0.009999129921197891,0.008417649194598198,0,-0.3016700795880799,0.6974825730785733,0.8942020416259766,0.008215718542339495,-0.8859863230836371,20,
400,0.9999992847442627,0.008417649194598198,1,-0.4196346967705578,0.5750245554106247,0.027617159416215772,0.928453993806172,0.9008368343899562,21,
